game_date,team,latest_report_datetime,out_count,doubtful_count,questionable_count,probable_count,available_count,weighted_injury_score,reported_player_count,estimated_absence_days_total,estimated_absence_days_max,injury_impact_score,long_term_absence_count
2024-04-03,TOR,2024-04-03 17:00:00,8,1,0,0,0,8.75,10,64.0,25.0,59.5,1
2024-04-03,WAS,2024-04-03 17:00:00,7,0,0,0,0,7.0,8,71.0,25.0,67.25,1
2024-04-04,ATL,2024-04-04 17:00:00,5,0,0,0,0,5.0,6,264.0,240.0,260.25,1
2024-04-04,DAL,2024-04-04 17:00:00,3,0,0,0,0,3.0,4,30.0,12.0,26.25,0
2024-04-04,DEN,2024-04-04 17:00:00,1,0,2,2,0,2.5,6,62.0,45.0,49.85,1
2024-04-04,GSW,2024-04-04 17:00:00,2,0,0,1,0,2.25,3,9.0,3.0,6.45,0
2024-04-04,HOU,2024-04-04 17:00:00,3,0,0,0,3,3.0,7,118.0,45.0,101.25,2
2024-04-04,LAC,2024-04-04 17:00:00,2,0,0,0,0,2.0,3,18.0,10.0,14.25,0
2024-04-04,MIA,2024-04-04 17:00:00,5,0,0,1,4,5.25,10,78.0,45.0,63.45,1
2024-04-04,NYK,2024-04-04 17:00:00,2,0,2,0,0,3.0,4,13.0,4.0,9.15,0
2024-04-04,PHI,2024-04-04 17:00:00,6,0,3,0,0,7.5,9,37.0,7.0,29.85,0
2024-04-04,SAC,2024-04-04 17:00:00,5,0,0,0,0,5.0,5,30.0,12.0,30.0,0
2024-04-05,BOS,2024-04-05 17:00:00,5,0,0,2,0,5.5,7,29.0,5.0,20.5,0
2024-04-05,CHA,2024-04-05 17:00:00,5,0,2,0,4,6.0,11,65.0,10.0,35.7,0
2024-04-05,CHI,2024-04-05 17:00:00,5,0,0,1,0,5.25,6,155.0,45.0,144.8,3
2024-04-05,DAL,2024-04-05 17:00:00,3,1,1,0,0,4.25,6,36.0,12.0,29.85,0
2024-04-05,DET,2024-04-05 17:00:00,6,1,0,0,0,6.75,8,71.0,25.0,63.75,3
2024-04-05,GSW,2024-04-05 17:00:00,1,0,3,0,0,2.5,5,17.0,5.0,8.3,0
2024-04-05,HOU,2024-04-05 17:00:00,5,0,0,0,0,5.0,6,125.0,45.0,121.25,2
2024-04-05,IND,2024-04-05 17:00:00,1,0,4,0,0,3.0,5,21.0,5.0,11.1,0
2024-04-05,LAC,2024-04-05 17:00:00,2,0,0,0,0,2.0,3,18.0,10.0,14.25,0
2024-04-05,MEM,2024-04-05 17:00:00,11,1,0,0,0,11.75,13,45.0,7.0,40.5,0
2024-04-05,MIA,2024-04-05 17:00:00,4,0,1,2,2,5.0,10,80.0,45.0,63.5,1
2024-04-05,MIL,2024-04-05 17:00:00,2,2,0,0,1,3.5,6,41.0,10.0,31.0,0
2024-04-05,MIN,2024-04-05 17:00:00,2,0,0,0,0,2.0,3,38.0,30.0,34.25,1
2024-04-05,NOP,2024-04-05 17:00:00,2,0,1,0,1,2.5,4,12.0,3.0,7.35,0
2024-04-05,NYK,2024-04-05 17:00:00,1,0,0,3,0,1.75,5,17.0,5.0,5.6,0
2024-04-05,OKC,2024-04-05 17:00:00,6,0,0,0,0,6.0,6,33.0,10.0,33.0,0
2024-04-05,ORL,2024-04-05 17:00:00,4,0,0,0,0,4.0,4,25.0,10.0,25.0,0
2024-04-05,PHX,2024-04-05 17:00:00,1,0,1,1,0,1.75,4,56.0,45.0,48.050000000000004,1
2024-04-05,POR,2024-04-05 17:00:00,6,1,2,0,0,7.75,9,102.0,45.0,95.2,3
2024-04-05,SAC,2024-04-05 17:00:00,5,0,0,0,0,5.0,6,35.0,12.0,31.25,0
2024-04-05,SAS,2024-04-05 17:00:00,6,0,0,0,0,6.0,7,267.0,240.0,263.25,1
2024-04-05,TOR,2024-04-05 17:00:00,5,0,3,0,0,6.5,9,58.0,25.0,49.300000000000004,1
2024-04-05,UTA,2024-04-05 17:00:00,4,0,0,0,0,4.0,5,39.0,25.0,35.25,1
2024-04-05,WAS,2024-04-05 17:00:00,7,0,0,0,2,7.0,9,79.0,25.0,66.0,1
2024-04-06,ATL,2024-04-06 17:00:00,4,0,2,0,0,5.0,7,267.0,240.0,259.95,1
2024-04-06,BRK,2024-04-06 17:00:00,8,0,0,0,1,8.0,9,97.0,45.0,72.0,1
2024-04-06,CLE,2024-04-06 17:00:00,4,0,0,0,2,4.0,7,76.0,45.0,66.25,1
2024-04-06,DEN,2024-04-06 17:00:00,1,0,3,1,0,2.75,5,57.0,45.0,49.5,1
2024-04-06,DET,2024-04-06 17:00:00,7,0,1,1,0,7.75,10,84.0,25.0,62.85,3
2024-04-06,LAL,2024-04-06 17:00:00,3,0,0,0,2,3.0,6,104.0,45.0,94.25,2
2024-04-06,MEM,2024-04-06 17:00:00,10,2,2,0,0,12.5,15,51.0,7.0,42.45,0
2024-04-06,PHI,2024-04-06 17:00:00,2,0,5,0,0,4.5,7,25.0,7.0,14.55,0
2024-04-07,BOS,2024-04-07 17:00:00,5,0,0,0,2,5.0,7,29.0,5.0,23.0,0
2024-04-07,BRK,2024-04-07 17:00:00,9,1,0,0,1,9.75,12,93.0,45.0,85.5,1
2024-04-07,CHA,2024-04-07 17:00:00,5,0,0,0,2,5.0,7,39.0,10.0,33.0,0
2024-04-07,CHI,2024-04-07 17:00:00,5,0,0,0,2,5.0,7,151.0,45.0,141.0,3
2024-04-07,CLE,2024-04-07 17:00:00,4,0,0,0,1,4.0,6,74.0,45.0,67.25,1
2024-04-07,DAL,2024-04-07 17:00:00,3,0,0,0,2,3.0,5,31.0,12.0,25.0,0
2024-04-07,GSW,2024-04-07 17:00:00,2,0,2,1,0,3.25,6,22.0,5.0,12.4,0
2024-04-07,HOU,2024-04-07 17:00:00,4,0,0,0,1,4.0,5,120.0,45.0,110.0,2
2024-04-07,IND,2024-04-07 17:00:00,3,0,0,0,3,3.0,6,31.0,10.0,13.0,0
2024-04-07,LAC,2024-04-07 17:00:00,3,0,0,0,1,3.0,5,29.0,10.0,22.25,0
2024-04-07,LAL,2024-04-07 17:00:00,4,0,1,1,0,4.75,7,111.0,45.0,103.05,2
2024-04-07,MIA,2024-04-07 17:00:00,2,0,0,0,4,2.0,6,62.0,45.0,48.0,1
2024-04-07,MIL,2024-04-07 17:00:00,3,0,0,0,1,3.0,5,38.0,10.0,31.25,0
2024-04-07,MIN,2024-04-07 17:00:00,2,0,0,0,0,2.0,3,38.0,30.0,34.25,1
2024-04-07,NOP,2024-04-07 17:00:00,2,0,0,0,3,2.0,6,20.0,5.0,7.25,0
2024-04-07,NYK,2024-04-07 17:00:00,1,0,1,0,0,1.5,2,6.0,3.0,4.35,0
2024-04-07,OKC,2024-04-07 17:00:00,7,0,0,0,1,7.0,8,39.0,10.0,29.0,0
2024-04-07,ORL,2024-04-07 17:00:00,1,0,0,0,0,1.0,1,10.0,10.0,10.0,0
2024-04-07,PHI,2024-04-07 17:00:00,4,0,2,0,0,5.0,7,29.0,7.0,21.95,0
2024-04-07,PHX,2024-04-07 17:00:00,1,0,0,0,0,1.0,2,50.0,45.0,46.25,1
2024-04-07,POR,2024-04-07 17:00:00,7,0,0,0,1,7.0,8,99.0,45.0,96.0,3
2024-04-07,SAC,2024-04-07 17:00:00,5,0,0,0,0,5.0,5,30.0,12.0,30.0,0
2024-04-07,SAS,2024-04-07 17:00:00,5,0,0,1,0,5.25,7,267.0,240.0,260.7,1
2024-04-07,TOR,2024-04-07 17:00:00,5,0,0,0,2,5.0,7,50.0,25.0,44.0,1
2024-04-07,UTA,2024-04-07 17:00:00,5,0,0,0,0,5.0,6,42.0,25.0,38.25,1
2024-04-07,WAS,2024-04-07 17:00:00,7,0,0,0,0,7.0,7,66.0,25.0,66.0,1
2024-04-09,ATL,2024-04-09 17:00:00,5,0,0,0,0,5.0,5,259.0,240.0,259.0,1
2024-04-09,BOS,2024-04-09 17:00:00,6,0,0,0,0,6.0,6,27.0,5.0,27.0,0
2024-04-09,CHA,2024-04-09 17:00:00,4,0,1,0,0,4.5,5,33.0,10.0,31.35,0
2024-04-09,CHI,2024-04-09 17:00:00,4,0,2,1,0,5.25,7,154.0,45.0,142.2,3
2024-04-09,DAL,2024-04-09 17:00:00,2,1,1,0,0,3.25,4,28.0,12.0,23.85,0
2024-04-09,DEN,2024-04-09 17:00:00,2,0,0,5,0,3.25,7,77.0,45.0,52.35,1
2024-04-09,DET,2024-04-09 17:00:00,6,0,1,0,1,6.5,8,60.0,25.0,54.8,2
2024-04-09,GSW,2024-04-09 17:00:00,1,0,0,2,0,1.5,3,16.0,10.0,4.95,0
2024-04-09,HOU,2024-04-09 17:00:00,4,0,0,0,1,4.0,5,113.0,45.0,110.0,2
2024-04-09,IND,2024-04-09 17:00:00,1,0,3,0,0,2.5,4,18.0,5.0,9.75,0
2024-04-09,LAC,2024-04-09 17:00:00,2,0,2,0,0,3.0,4,24.0,10.0,17.95,0
2024-04-09,LAL,2024-04-09 17:00:00,3,0,2,0,0,4.0,5,99.0,45.0,95.7,2
2024-04-09,MEM,2024-04-09 17:00:00,11,2,0,0,0,12.5,13,47.0,7.0,45.5,0
2024-04-09,MIA,2024-04-09 17:00:00,2,0,1,4,1,3.5,8,80.0,45.0,53.25,1
2024-04-09,MIL,2024-04-09 17:00:00,2,0,0,4,0,3.0,6,39.0,10.0,22.849999999999998,0
2024-04-09,MIN,2024-04-09 17:00:00,2,0,0,0,0,2.0,2,33.0,30.0,33.0,1
2024-04-09,NOP,2024-04-09 17:00:00,2,0,1,0,1,2.5,4,12.0,3.0,7.35,0
2024-04-09,NYK,2024-04-09 17:00:00,1,0,0,1,0,1.25,2,6.0,3.0,3.45,0
2024-04-09,OKC,2024-04-09 17:00:00,5,0,1,0,0,5.5,6,33.0,10.0,27.5,0
2024-04-09,ORL,2024-04-09 17:00:00,1,0,0,0,1,1.0,2,13.0,10.0,10.0,0
2024-04-09,PHI,2024-04-09 17:00:00,1,0,5,0,0,3.5,6,22.0,7.0,11.55,0
2024-04-09,PHX,2024-04-09 17:00:00,1,0,1,0,0,1.5,2,55.0,45.0,49.5,1
2024-04-09,POR,2024-04-09 17:00:00,6,1,1,0,0,7.25,8,99.0,45.0,93.85,3
2024-04-09,SAC,2024-04-09 17:00:00,3,0,0,0,1,3.0,4,67.0,45.0,62.0,1
2024-04-09,SAS,2024-04-09 17:00:00,6,0,0,0,0,6.0,6,262.0,240.0,262.0,1
2024-04-09,TOR,2024-04-09 17:00:00,6,1,0,0,1,6.75,8,57.0,25.0,51.25,1
2024-04-09,UTA,2024-04-09 17:00:00,5,0,0,0,0,5.0,5,37.0,25.0,37.0,1
2024-04-09,WAS,2024-04-09 17:00:00,7,0,0,1,1,7.25,9,72.0,25.0,66.45,1
2024-04-10,ATL,2024-04-10 17:00:00,5,0,4,0,0,7.0,10,285.0,240.0,273.55,1
2024-04-10,BRK,2024-04-10 17:00:00,6,0,0,0,3,6.0,9,83.0,45.0,67.0,1
2024-04-10,CHA,2024-04-10 17:00:00,4,0,1,0,0,4.5,6,38.0,10.0,32.6,0
2024-04-10,CLE,2024-04-10 17:00:00,2,1,0,0,1,2.75,4,63.0,45.0,59.25,1
2024-04-10,DAL,2024-04-10 17:00:00,3,0,1,1,0,3.75,6,38.0,12.0,26.2,0
2024-04-10,DEN,2024-04-10 17:00:00,1,0,2,5,0,3.25,9,85.0,45.0,53.3,1
2024-04-10,LAC,2024-04-10 17:00:00,4,0,2,0,0,5.0,7,30.0,10.0,22.95,0
2024-04-10,MEM,2024-04-10 17:00:00,12,0,2,0,0,13.0,15,55.0,7.0,47.95,0
2024-04-10,MIA,2024-04-10 17:00:00,3,0,0,0,6,3.0,10,88.0,45.0,52.25,1
2024-04-10,MIL,2024-04-10 17:00:00,4,0,0,1,0,4.25,6,42.0,10.0,29.75,0
2024-04-10,MIN,2024-04-10 17:00:00,2,0,0,0,0,2.0,3,38.0,30.0,34.25,1
2024-04-10,OKC,2024-04-10 17:00:00,4,0,2,0,0,5.0,7,31.0,5.0,23.95,0
2024-04-10,ORL,2024-04-10 17:00:00,1,0,2,0,0,2.0,4,21.0,10.0,10.1,0
2024-04-10,PHX,2024-04-10 17:00:00,1,0,0,0,0,1.0,2,50.0,45.0,46.25,1
2024-04-10,SAS,2024-04-10 17:00:00,7,0,1,0,0,7.5,9,274.0,240.0,268.6,1
2024-04-10,TOR,2024-04-10 17:00:00,7,0,3,0,0,8.5,11,67.0,25.0,58.3,1
2024-04-11,BOS,2024-04-11 17:00:00,4,0,4,0,3,6.0,11,42.0,5.0,25.85,0
2024-04-11,CHI,2024-04-11 17:00:00,6,0,0,0,1,6.0,7,156.0,45.0,151.0,3
2024-04-11,DET,2024-04-11 17:00:00,7,0,0,0,0,7.0,7,56.0,25.0,56.0,2
2024-04-11,GSW,2024-04-11 17:00:00,2,0,1,1,0,2.75,5,17.0,5.0,9.05,0
2024-04-11,HOU,2024-04-11 17:00:00,4,0,0,0,1,4.0,5,113.0,45.0,110.0,2
2024-04-11,NOP,2024-04-11 17:00:00,2,0,1,0,1,2.5,5,17.0,5.0,8.6,0
2024-04-11,NYK,2024-04-11 17:00:00,1,0,0,0,0,1.0,1,45.0,45.0,45.0,1
2024-04-11,POR,2024-04-11 17:00:00,7,0,1,0,0,7.5,9,111.0,45.0,101.75,3
2024-04-11,SAC,2024-04-11 17:00:00,2,0,2,0,0,3.0,5,68.0,45.0,60.95,1
2024-04-11,UTA,2024-04-11 17:00:00,6,0,0,0,0,6.0,7,45.0,25.0,41.25,1
2024-04-12,ATL,2024-04-12 17:00:00,5,0,3,0,0,6.5,9,282.0,240.0,268.35,1
2024-04-12,BOS,2024-04-12 17:00:00,0,0,6,4,0,4.0,11,51.0,10.0,15.95,0
2024-04-12,BRK,2024-04-12 17:00:00,9,0,0,1,0,9.25,10,79.0,45.0,76.45,1
2024-04-12,CHA,2024-04-12 17:00:00,4,0,2,0,0,5.0,6,43.0,10.0,35.85,0
2024-04-12,CHI,2024-04-12 17:00:00,9,0,0,0,0,9.0,10,169.0,45.0,165.25,3
2024-04-12,CLE,2024-04-12 17:00:00,2,1,0,0,1,2.75,4,63.0,45.0,59.25,1
2024-04-12,DAL,2024-04-12 17:00:00,3,0,1,0,0,3.5,5,26.0,12.0,20.6,0
2024-04-12,DEN,2024-04-12 17:00:00,1,0,0,6,0,2.5,8,75.0,45.0,50.0,1
2024-04-12,DET,2024-04-12 17:00:00,6,1,1,0,0,7.25,9,64.0,25.0,57.85,2
2024-04-12,GSW,2024-04-12 17:00:00,0,1,1,3,0,2.0,6,20.0,5.0,6.2,0
2024-04-12,HOU,2024-04-12 17:00:00,5,0,0,0,1,5.0,7,121.0,45.0,114.25,2
2024-04-12,IND,2024-04-12 17:00:00,1,0,4,0,0,3.0,5,32.0,14.0,16.05,1
2024-04-12,LAC,2024-04-12 17:00:00,2,0,1,0,0,2.5,4,21.0,10.0,15.6,0
2024-04-12,LAL,2024-04-12 17:00:00,3,0,1,1,0,3.75,6,104.0,45.0,96.05,2
2024-04-12,MEM,2024-04-12 17:00:00,13,0,0,0,0,13.0,14,52.0,7.0,48.25,0
2024-04-12,MIA,2024-04-12 17:00:00,2,0,1,0,3,2.5,6,74.0,45.0,49.35,1
2024-04-12,MIL,2024-04-12 17:00:00,4,0,1,1,3,4.75,9,53.0,10.0,28.85,0
2024-04-12,MIN,2024-04-12 17:00:00,1,0,2,0,0,2.0,4,41.0,30.0,19.1,1
2024-04-12,NOP,2024-04-12 17:00:00,3,0,0,0,1,3.0,5,17.0,5.0,10.25,0
2024-04-12,NYK,2024-04-12 17:00:00,2,0,1,1,0,2.75,5,60.0,45.0,52.05,1
2024-04-12,OKC,2024-04-12 17:00:00,0,0,1,0,5,0.5,7,33.0,5.0,2.6,0
2024-04-12,ORL,2024-04-12 17:00:00,0,0,1,0,0,0.5,1,10.0,10.0,4.5,0
2024-04-12,PHI,2024-04-12 17:00:00,1,0,3,0,0,2.5,4,16.0,7.0,8.85,0
2024-04-12,PHX,2024-04-12 17:00:00,1,0,0,0,0,1.0,2,50.0,45.0,46.25,1
2024-04-12,POR,2024-04-12 17:00:00,7,0,2,0,0,8.0,10,114.0,45.0,103.1,3
2024-04-12,SAC,2024-04-12 17:00:00,2,0,0,0,0,2.0,3,62.0,45.0,58.25,1
2024-04-12,SAS,2024-04-12 17:00:00,7,0,0,0,0,7.0,8,273.0,240.0,269.25,1
2024-04-12,TOR,2024-04-12 17:00:00,5,0,2,0,0,6.0,7,50.0,25.0,46.7,1
2024-04-12,UTA,2024-04-12 17:00:00,5,1,0,0,0,5.75,7,45.0,25.0,40.5,1
2024-04-12,WAS,2024-04-12 17:00:00,5,0,4,0,0,7.0,9,72.0,25.0,65.4,1
2024-04-14,ATL,2024-04-14 17:00:00,7,0,0,0,0,7.0,7,269.0,240.0,269.0,1
2024-04-14,BOS,2024-04-14 17:00:00,6,0,0,0,0,6.0,6,33.0,10.0,33.0,0
2024-04-14,BRK,2024-04-14 17:00:00,9,0,0,0,0,9.0,9,76.0,45.0,76.0,1
2024-04-14,CHA,2024-04-14 17:00:00,9,0,0,0,0,9.0,9,52.0,10.0,52.0,0
2024-04-14,CHI,2024-04-14 17:00:00,6,0,0,0,2,6.0,8,159.0,45.0,151.0,3
2024-04-14,CLE,2024-04-14 17:00:00,6,0,0,0,0,6.0,6,70.0,45.0,70.0,1
2024-04-14,DAL,2024-04-14 17:00:00,9,0,0,0,0,9.0,9,43.0,12.0,43.0,0
2024-04-14,DEN,2024-04-14 17:00:00,2,0,0,0,7,2.0,9,85.0,45.0,57.0,1
2024-04-14,DET,2024-04-14 17:00:00,8,0,0,0,0,8.0,8,59.0,25.0,59.0,2
2024-04-14,GSW,2024-04-14 17:00:00,3,0,0,0,3,3.0,6,32.0,10.0,23.0,0
2024-04-14,HOU,2024-04-14 17:00:00,6,0,0,0,1,6.0,7,119.0,45.0,116.0,2
2024-04-14,IND,2024-04-14 17:00:00,3,0,0,0,4,3.0,7,52.0,14.0,13.0,0
2024-04-14,LAC,2024-04-14 17:00:00,2,0,0,0,1,2.0,3,9.0,3.0,6.0,0
2024-04-14,LAL,2024-04-14 17:00:00,3,0,0,0,2,3.0,5,99.0,45.0,93.0,2
2024-04-14,MEM,2024-04-14 17:00:00,13,0,0,0,0,13.0,13,47.0,7.0,47.0,0
2024-04-14,MIA,2024-04-14 17:00:00,3,0,0,0,3,3.0,6,74.0,45.0,51.0,1
2024-04-14,MIL,2024-04-14 17:00:00,3,0,0,0,3,3.0,6,39.0,10.0,23.0,0
2024-04-14,MIN,2024-04-14 17:00:00,1,0,0,0,2,1.0,3,36.0,30.0,3.0,0
2024-04-14,NOP,2024-04-14 17:00:00,0,0,0,0,3,0.0,3,9.0,3.0,0.0,0
2024-04-14,NYK,2024-04-14 17:00:00,1,0,0,0,0,1.0,1,45.0,45.0,45.0,1
2024-04-14,ORL,2024-04-14 17:00:00,0,0,0,0,1,0.0,1,3.0,3.0,0.0,0
2024-04-14,PHI,2024-04-14 17:00:00,4,0,0,0,0,4.0,4,20.0,7.0,20.0,0
2024-04-14,PHX,2024-04-14 17:00:00,2,0,0,0,1,2.0,3,51.0,45.0,48.0,1
2024-04-14,POR,2024-04-14 17:00:00,10,0,0,0,0,10.0,10,105.0,45.0,105.0,3
2024-04-14,SAC,2024-04-14 17:00:00,2,0,0,0,1,2.0,3,62.0,45.0,57.0,1
2024-04-14,SAS,2024-04-14 17:00:00,8,0,0,0,1,8.0,9,277.0,240.0,272.0,1
2024-04-14,TOR,2024-04-14 17:00:00,8,0,0,0,0,8.0,8,58.0,25.0,58.0,1
2024-04-14,UTA,2024-04-14 17:00:00,6,0,0,0,0,6.0,6,40.0,25.0,40.0,1
2024-04-14,WAS,2024-04-14 17:00:00,8,0,0,0,1,8.0,9,79.0,25.0,76.0,1
2024-04-16,GSW,2024-04-16 17:00:00,1,0,0,0,0,1.0,1,10.0,10.0,10.0,0
2024-04-16,LAL,2024-04-16 17:00:00,3,0,2,1,0,4.25,6,109.0,45.0,99.3,2
2024-04-16,NOP,2024-04-16 17:00:00,0,0,0,0,1,0.0,1,3.0,3.0,0.0,0
2024-04-16,SAC,2024-04-16 17:00:00,2,0,0,0,0,2.0,2,57.0,45.0,57.0,1
2024-04-17,ATL,2024-04-17 17:00:00,3,0,0,0,0,3.0,4,258.0,240.0,254.25,1
2024-04-17,CHI,2024-04-17 17:00:00,5,0,2,0,0,6.0,7,154.0,45.0,146.85,3
2024-04-17,MIA,2024-04-17 17:00:00,2,0,0,0,3,2.0,5,64.0,45.0,48.0,1
2024-04-17,PHI,2024-04-17 17:00:00,2,0,2,0,0,3.0,4,20.0,7.0,14.5,0
2024-04-19,CHI,2024-04-19 17:00:00,5,0,0,0,3,5.0,8,164.0,45.0,141.0,3
2024-04-19,MIA,2024-04-19 17:00:00,3,0,0,0,3,3.0,6,76.0,45.0,60.0,1
2024-04-19,NOP,2024-04-19 17:00:00,1,0,0,0,1,1.0,2,17.0,14.0,14.0,1
2024-04-19,SAC,2024-04-19 17:00:00,2,0,0,0,0,2.0,2,57.0,45.0,57.0,1
2024-04-20,CLE,2024-04-20 17:00:00,3,0,0,0,0,3.0,3,67.0,45.0,67.0,1
2024-04-20,DEN,2024-04-20 17:00:00,1,0,0,0,0,1.0,2,50.0,45.0,46.25,1
2024-04-20,LAL,2024-04-20 17:00:00,4,0,0,2,0,4.5,7,114.0,45.0,105.15,2
2024-04-20,NYK,2024-04-20 17:00:00,1,0,0,0,0,1.0,1,45.0,45.0,45.0,1
2024-04-20,PHI,2024-04-20 17:00:00,2,0,1,0,0,2.5,3,17.0,7.0,13.15,0
2024-04-20,PHX,2024-04-20 17:00:00,1,0,0,0,0,1.0,2,50.0,45.0,46.25,1
2024-04-21,BOS,2024-04-21 17:00:00,1,0,0,0,0,1.0,1,10.0,10.0,10.0,0
2024-04-21,DAL,2024-04-21 17:00:00,0,0,0,0,1,0.0,2,8.0,5.0,1.25,0
2024-04-21,IND,2024-04-21 17:00:00,1,0,0,0,0,1.0,2,8.0,5.0,4.25,0
2024-04-21,LAC,2024-04-21 17:00:00,1,0,0,0,0,1.0,2,8.0,5.0,4.25,0
2024-04-21,MIA,2024-04-21 17:00:00,3,0,0,0,2,3.0,5,73.0,45.0,60.0,1
2024-04-21,MIL,2024-04-21 17:00:00,1,0,0,0,0,1.0,2,8.0,5.0,4.25,0
2024-04-21,NOP,2024-04-21 17:00:00,1,0,0,0,1,1.0,2,17.0,14.0,14.0,1
2024-04-22,CLE,2024-04-22 17:00:00,3,0,0,0,0,3.0,3,67.0,45.0,67.0,1
2024-04-22,DEN,2024-04-22 17:00:00,1,0,0,0,0,1.0,1,45.0,45.0,45.0,1
2024-04-22,LAL,2024-04-22 17:00:00,4,0,0,2,0,4.5,7,114.0,45.0,105.15,2
2024-04-22,NYK,2024-04-22 17:00:00,1,0,0,0,0,1.0,1,45.0,45.0,45.0,1
2024-04-22,PHI,2024-04-22 17:00:00,2,0,2,0,0,3.0,4,20.0,7.0,14.5,0
2024-04-23,IND,2024-04-23 17:00:00,1,0,0,0,0,1.0,2,8.0,5.0,4.25,0
2024-04-23,LAC,2024-04-23 17:00:00,0,0,1,0,0,0.5,2,8.0,5.0,2.6,0
2024-04-23,MIL,2024-04-23 17:00:00,1,0,0,0,0,1.0,2,8.0,5.0,4.25,0
2024-04-23,MIN,2024-04-23 17:00:00,0,0,1,0,0,0.5,2,8.0,5.0,2.6,0
2024-04-23,PHX,2024-04-23 17:00:00,1,0,1,0,0,1.5,3,60.0,45.0,50.75,1
2024-04-24,BOS,2024-04-24 17:00:00,1,0,0,0,0,1.0,1,10.0,10.0,10.0,0
2024-04-24,MIA,2024-04-24 17:00:00,3,0,0,1,3,3.25,7,72.0,45.0,60.45,1
2024-04-24,NOP,2024-04-24 17:00:00,1,0,0,0,1,1.0,2,17.0,14.0,14.0,1
2024-04-25,CLE,2024-04-25 17:00:00,3,0,0,0,0,3.0,3,67.0,45.0,67.0,1
2024-04-25,DEN,2024-04-25 17:00:00,1,0,0,0,0,1.0,2,50.0,45.0,46.25,1
2024-04-25,LAL,2024-04-25 17:00:00,4,0,0,2,0,4.5,7,114.0,45.0,105.15,2
2024-04-25,NYK,2024-04-25 17:00:00,1,0,1,0,0,1.5,2,49.0,45.0,46.8,1
2024-04-25,PHI,2024-04-25 17:00:00,1,0,2,0,0,2.0,3,17.0,7.0,9.3,0
2024-04-26,DAL,2024-04-26 17:00:00,2,0,1,0,0,2.5,3,23.0,10.0,21.35,0
2024-04-26,IND,2024-04-26 17:00:00,1,0,0,0,0,1.0,1,3.0,3.0,3.0,0
2024-04-26,LAC,2024-04-26 17:00:00,0,0,1,0,0,0.5,2,8.0,5.0,2.6,0
2024-04-26,MIL,2024-04-26 17:00:00,2,0,0,0,1,2.0,3,16.0,10.0,6.0,0
2024-04-26,MIN,2024-04-26 17:00:00,0,0,1,0,0,0.5,2,8.0,5.0,2.6,0
2024-04-26,PHX,2024-04-26 17:00:00,1,0,1,0,0,1.5,3,60.0,45.0,50.75,1
2024-04-27,BOS,2024-04-27 17:00:00,0,0,0,0,1,0.0,1,10.0,10.0,0.0,0
2024-04-27,CLE,2024-04-27 17:00:00,3,0,0,0,0,3.0,3,67.0,45.0,67.0,1
2024-04-27,DEN,2024-04-27 17:00:00,1,0,1,0,0,1.5,3,60.0,45.0,50.75,1
2024-04-27,LAL,2024-04-27 17:00:00,3,0,2,1,0,4.25,7,114.0,45.0,81.3,2
2024-04-27,MIA,2024-04-27 17:00:00,4,0,0,0,3,4.0,7,72.0,45.0,63.0,1
2024-04-27,NOP,2024-04-27 17:00:00,2,0,0,0,1,2.0,3,27.0,14.0,24.0,1
2024-04-27,OKC,2024-04-26 17:00:00,0,0,0,0,0,0.0,1,5.0,5.0,1.25,0
2024-04-28,DAL,2024-04-28 17:00:00,2,0,0,0,1,2.0,3,23.0,10.0,20.0,0
2024-04-28,IND,2024-04-28 17:00:00,1,0,0,0,0,1.0,1,3.0,3.0,3.0,0
2024-04-28,LAC,2024-04-28 17:00:00,1,0,0,0,0,1.0,1,3.0,3.0,3.0,0
2024-04-28,MIL,2024-04-28 17:00:00,3,0,0,1,0,3.25,4,19.0,10.0,10.5,0
2024-04-28,MIN,2024-04-28 17:00:00,0,0,1,0,0,0.5,2,8.0,5.0,2.6,0
2024-04-28,NYK,2024-04-28 17:00:00,2,0,0,0,0,2.0,2,55.0,45.0,55.0,1
2024-04-28,PHI,2024-04-28 17:00:00,1,0,0,0,1,1.0,2,10.0,7.0,3.0,0
2024-04-28,PHX,2024-04-28 17:00:00,1,0,1,0,0,1.5,3,60.0,45.0,50.75,1
2024-04-29,DEN,2024-04-29 17:00:00,1,0,1,1,0,1.75,3,65.0,45.0,51.0,1
2024-04-29,LAL,2024-04-29 17:00:00,2,0,1,2,0,3.0,6,69.0,45.0,58.5,1
2024-04-29,MIA,2024-04-29 17:00:00,3,0,0,0,4,3.0,7,72.0,45.0,60.0,1
2024-04-29,NOP,2024-04-29 17:00:00,1,0,1,0,1,1.5,3,27.0,14.0,18.5,1
2024-04-29,OKC,2024-04-28 17:00:00,0,0,0,0,0,0.0,1,5.0,5.0,1.25,0
2024-04-30,CLE,2024-04-30 17:00:00,3,0,1,0,0,3.5,4,70.0,45.0,68.35,1
2024-04-30,IND,2024-04-30 17:00:00,1,0,1,0,0,1.5,3,11.0,5.0,5.6,0
2024-04-30,MIL,2024-04-30 17:00:00,0,2,0,2,0,2.0,5,24.0,10.0,7.7,0
2024-04-30,NYK,2024-04-30 17:00:00,2,0,1,2,0,3.0,5,64.0,45.0,53.400000000000006,1
2024-04-30,PHI,2024-04-30 17:00:00,1,0,1,1,0,1.75,3,13.0,7.0,6.6,0
